fecha,camasOcupadasHG,camasOcupadasNoUCIVentiladores,camasOcupadasUCI,camasOcupadasUCI_NoUCIVent
2020-08-07,80,22,24,46
2020-08-08,81,28,26,54
2020-08-09,81,30,24,54
2020-08-10,70,26,23,49
2020-08-11,76,25,21,46
2020-08-12,78,32,25,57
2020-08-13,73,27,27,54
2020-08-14,70,28,25,53
2020-08-15,70,32,25,57
2020-08-16,79,29,25,54
2020-08-17,65,30,22,52
2020-08-18,70,24,20,44
2020-08-19,63,20,23,43
2020-08-20,57,23,26,49
2020-08-21,54,20,25,45
2020-08-22,70,20,27,47
2020-08-23,85,19,28,47
2020-08-24,63,18,28,46
2020-08-25,58,26,28,54
2020-08-26,59,25,27,52
2020-08-27,68,25,26,51
2020-08-28,70,22,28,50
2020-08-29,72,17,31,48
2020-08-30,70,19,28,47
2020-08-31,65,21,23,44
2020-09-01,75,22,22,44
2020-09-02,59,24,24,48
2020-09-03,57,27,22,49
2020-09-04,63,20,25,45
2020-09-05,84,16,27,43
2020-09-06,83,18,23,41
2020-09-07,67,14,25,39
2020-09-08,63,18,24,42
2020-09-09,62,12,23,35
2020-09-10,49,15,22,37
2020-09-11,48,21,21,42
2020-09-12,53,23,20,43
2020-09-13,54,27,18,45
2020-09-14,47,25,19,44
2020-09-15,43,34,15,49
2020-09-16,41,26,20,46
2020-09-17,41,23,24,47
2020-09-18,62,19,26,45
2020-09-19,69,17,26,43
2020-09-20,58,27,14,41
2020-09-21,70,19,25,44
2020-09-22,64,23,24,47
2020-09-23,56,22,25,47
2020-09-24,62,25,19,44
2020-09-25,54,18,23,41
2020-09-26,58,18,23,41
2020-09-27,58,26,26,52
2020-09-28,58,28,27,55
2020-09-29,71,16,28,44
2020-09-30,64,16,31,47
2020-10-01,70,19,31,50
2020-10-02,64,22,32,54
2020-10-03,77,25,31,56
2020-10-04,77,24,31,55
2020-10-05,75,20,30,50
2020-10-06,68,23,28,51
2020-10-07,62,24,29,53
2020-10-08,66,26,31,57
2020-10-09,67,27,31,58
2020-10-10,74,23,30,53
2020-10-11,75,23,28,51
2020-10-12,64,28,28,56
2020-10-13,63,32,25,57
2020-10-14,55,37,22,59
2020-10-15,42,28,20,48
2020-10-16,49,35,23,58
2020-10-17,51,33,23,56
2020-10-18,60,28,24,52
2020-10-19,45,22,26,48
2020-10-20,53,25,25,50
2020-10-21,50,19,27,46
2020-10-22,52,17,26,43
2020-10-23,56,14,28,42
2020-10-24,63,16,27,43
2020-10-25,64,17,25,42
2020-10-26,65,17,26,43
2020-10-27,72,18,30,48
2020-10-28,65,21,27,48
2020-10-29,62,27,32,59
2020-10-30,60,27,34,61
2020-10-31,60,19,34,53
2020-11-01,68,29,31,60
2020-11-02,57,27,32,59
2020-11-03,55,28,29,57
2020-11-04,64,24,31,55
2020-11-05,54,32,30,62
2020-11-06,52,33,30,63
2020-11-07,61,32,28,60
2020-11-08,70,26,32,58
2020-11-09,57,23,33,56
2020-11-10,54,26,32,58
2020-11-11,53,25,31,56
2020-11-12,52,24,28,52
2020-11-13,53,29,30,59
2020-11-14,50,32,32,64
2020-11-15,63,30,32,62
2020-11-16,64,29,31,60
2020-11-17,66,27,23,50
2020-11-18,69,25,23,48
2020-11-19,54,22,22,44
2020-11-20,55,28,25,53
2020-11-21,52,10,16,26
2020-11-22,55,25,26,51
2020-11-23,58,22,29,51
2020-11-24,61,28,29,57
2020-11-25,69,25,27,52
2020-11-26,62,23,27,50
2020-11-27,63,26,25,51
2020-11-28,73,23,26,49
2020-11-29,54,36,14,50
2020-11-30,62,24,29,53
2020-12-01,61,23,31,54
2020-12-02,61,28,32,60
2020-12-03,65,27,31,58
2020-12-04,65,29,29,58
2020-12-05,58,21,21,42
2020-12-06,74,27,28,55
2020-12-07,78,24,30,54
2020-12-08,81,22,33,55
2020-12-09,82,22,30,52
2020-12-10,81,19,27,46
2020-12-11,68,23,32,55
2020-12-12,72,20,33,53
2020-12-13,74,18,36,54
2020-12-14,75,19,37,56
2020-12-15,80,14,38,52
2020-12-16,85,15,37,52
2020-12-17,89,14,38,52
2020-12-18,91,8,42,50
2020-12-19,86,17,36,53
2020-12-20,84,19,34,53
2020-12-21,68,37,14,51
2020-12-22,70,36,15,51
2020-12-23,81,20,40,60
2020-12-24,75,20,38,58
2020-12-25,88,18,38,56
2020-12-26,82,27,37,64
2020-12-27,87,22,36,58
2020-12-28,80,34,14,48
2020-12-29,97,28,37,65
2020-12-30,85,38,16,54
2020-12-31,81,47,15,62
2021-01-01,82,50,14,64
2021-01-02,87,50,16,66
2021-01-03,90,48,17,65
2021-01-04,121,27,37,64
2021-01-05,121,24,31,55
2021-01-06,121,31,34,65
2021-01-07,128,23,31,54
2021-01-08,119,30,31,61
2021-01-09,125,29,31,60
2021-01-10,117,20,27,47
2021-01-11,129,28,32,60
2021-01-12,138,20,34,54
2021-01-13,131,25,36,61
2021-01-14,122,23,35,58
2021-01-15,124,34,33,67
2021-01-16,118,22,29,51
2021-01-17,120,23,28,51
2021-01-18,138,32,39,71
2021-01-19,139,27,43,70
2021-01-20,128,31,43,74
2021-01-21,134,26,41,67
2021-01-22,134,22,42,64
2021-01-23,126,3,35,38
2021-01-24,115,3,34,37
2021-01-25,117,26,45,71
2021-01-26,108,27,44,71
2021-01-27,109,24,47,71
2021-01-28,96,20,47,67
2021-01-29,85,25,43,68
2021-01-30,69,26,45,71
2021-01-31,74,27,46,73
2021-02-01,107,26,47,73
2021-02-02,106,12,36,48
2021-02-03,110,27,49,76
2021-02-04,112,24,46,70
2021-02-05,109,14,38,52
2021-02-06,116,27,47,74
2021-02-07,114,21,46,67
2021-02-08,105,20,46,66
2021-02-09,105,21,45,66
2021-02-10,114,19,43,62
2021-02-11,124,11,48,59
2021-02-12,106,26,47,73
2021-02-13,109,19,48,67
2021-02-14,99,11,40,51
2021-02-15,92,11,51,62
2021-02-16,90,8,48,56
2021-02-17,87,15,49,64
